Claim Number,Claim Amount,Close Amount,Disposition
9E7KQIDF94,49.95,0.0,Deny
WU73RB7JTZ,65.0,65.0,Approve in Full
DYH6CQ13NM,26.94,0.0,Deny
1ZCF7KUEB0,63.94,63.94,Approve in Full
DRV0P7CQYX,900.0,0.0,Deny
0WKLMDDUK8,30.0,0.0,Deny
XGB02V5549,158.74,100.0,Settle
58L1V7DPBB,38.0,0.0,Deny
73TFXSPZK8,125.0,50.0,Settle
43K6EYQY84,115.0,57.5,Settle
7DX1MNX54L,400.0,0.0,Deny
9CS0CI8S90,3100.0,0.0,Deny
SSMKVUJUID,132.0,112.0,Settle
91BJ8RJUJ3,588.98,407.05,Settle
J2FKABCN9A,195.0,185.0,Settle
QXEEYRD2V3,12500.0,0.0,Deny
AD3W5VBWG1,255.0,0.0,Deny
YQRCJFZFJ9,229.34,0.0,Deny
VLCDUT2PKR,200.0,0.0,Deny
XGXG7VRZDQ,446.24,446.24,Approve in Full
YC72BPQJ3A,250.0,0.0,Deny
X09W87F1QG,200.0,0.0,Deny
1JMI0EJHMY,402.0,402.98,Approve in Full
GDY4Y2SRJM,129.99,129.99,Approve in Full
D40YBH089S,17.8,17.8,Approve in Full
WM7P4ZQIHD,189.99,50.0,Settle
1SAX1C8X5U,40.0,40.0,Approve in Full
YQ6GQV66B5,169.99,0.0,Deny
TNURED8WEX,1500.0,0.0,Deny
284MZR2S49,650.0,0.0,Deny
NACEAVDFUI,127.19,0.0,Deny
V168AKJ3EV,170.22,0.0,Deny
SC000EAR8Y,200.0,200.0,Approve in Full
RJEF4IVMJY,75.0,0.0,Deny
2CQLDWZHU2,48.0,48.0,Approve in Full
T1Q8TQSX4W,300.0,148.52,Settle
ZJAYLA3O7M,98.73,0.0,Deny
NG0MJST7S4,1296.24,0.0,Deny
FU4SHO9QOJ,181.87,0.0,Deny
CGNQ1U16U0,438.0,299.91,Settle
2WHOI1W9FU,125.0,62.5,Settle
Y516FS1SEK,350.0,350.0,Approve in Full
S965WQEJSH,10.0,10.0,Approve in Full
4Q2WHUQFX3,1974.37,0.0,Deny
TX7Y25N0CU,427.18,0.0,Deny
ZC5DEVIONF,10.0,10.0,Approve in Full
N2245ZKCOU,238.0,0.0,Deny
SRH3JLY9O1,124.77,124.77,Approve in Full
M6G4SW2K3B,430.0,155.25,Settle
42GF1T8L41,1215.98,0.0,Deny
E91T2V0HQ6,400.0,0.0,Deny
GDZ9NQMP5W,1500.0,0.0,Deny
MRS347MKIY,12.0,12.0,Approve in Full
SCSMS5BLPD,131.03,131.03,Approve in Full
G1DD6P0AKY,150.0,0.0,Deny
C24H47T7L7,450.0,0.0,Deny
0CXMC3S19P,74.9,0.0,Deny
FQKJKSJS7C,8.5,0.0,Deny
DVEQR0FWGA,1251.0,0.0,Deny
DB4XMEE9GQ,628.45,314.23,Settle
7V59A6BLZW,1000.0,0.0,Deny
X5DLSPWNE5,840.0,420.0,Settle
F7U98SG3RL,1500.0,710.0,Settle
8IJ2CTQ0D7,60.0,60.0,Approve in Full
LJFX3LRKJN,115.0,57.5,Settle
PDPVMSQQES,434.0,186.45,Settle
EZI8GT3QH7,109.0,109.0,Approve in Full
KBU6JM9Q28,650.0,0.0,Deny
L805M2WSUW,100.0,0.0,Deny
C0ZUULGZ03,2557.31,0.0,Deny
SXUM3LVH99,493.97,201.36,Settle
SBV9WXRKCC,29.99,0.0,Deny
FR8O9KLO60,228.0,228.0,Approve in Full
V0F98P8X52,1817.93,893.45,Settle
LAI625Q1KU,259.0,129.5,Settle
HP1BCT5XYB,815.84,0.0,Deny
ESPATOCUSL,18.54,18.54,Approve in Full
N2IGMHK16E,5.0,5.0,Approve in Full
IOGKQZLOFO,1405.6,489.7,Settle
KCG4LH2LCP,239.95,100.0,Settle
B6NGQPXZ4G,25.0,0.0,Deny
7ZN03Y04WN,400.0,400.0,Approve in Full
IZXLAJ53TB,1000.0,0.0,Deny
M14MO883BZ,41.5,0.0,Deny
UNTPIWVK8R,249.0,0.0,Deny
CRHC0JMT1X,727.37,0.0,Deny
I0ZTUDGY05,57.65,0.0,Deny
5KKVEVUW9C,20.0,0.0,Deny
OEW7POFB70,50.0,0.0,Deny
LJXH82LF5M,27.2,27.2,Approve in Full
I8P0FYS4K4,63.59,0.0,Deny
AOI23NPXGT,4900.0,0.0,Deny
9D0U09S298,65.0,0.0,Deny
ZIAWC5N33A,500.0,173.5,Settle
4BU0EHOB8O,30.0,30.0,Approve in Full
9I8UFURTGN,2500.0,0.0,Deny
UZOUD3PZ0I,89.99,45.0,Settle
SFBD2JWPUU,904.43,904.43,Approve in Full
PI58VBW4ME,200.0,0.0,Deny
XKEFWCQVB6,4643.68,1833.84,Settle
HU91S88VPE,130.0,91.0,Settle
LL2053QX1Y,169.59,0.0,Deny
19MSVHW3OL,717.0,622.33,Settle
FUWMAA3XMZ,279.0,0.0,Deny
BABBAOLVRT,646.87,0.0,Deny
RL6HHVHYPX,450.0,0.0,Deny
00MZBD56OU,84.83,84.83,Approve in Full
KU0OCBKIH0,320.41,0.0,Deny
SYVR3NCP6Z,250.0,0.0,Deny
RON9AH7M8G,54.11,54.11,Approve in Full
374PJIOP04,271.02,0.0,Deny
8CKJIF0IJ5,435.0,0.0,Deny
W00435XXP7,498.64,0.0,Deny
VA3LH9U1K8,29.13,20.0,Settle
2NO1AQGHWJ,93.41,46.7,Settle
TEOJIFTPA8,135.31,135.0,Approve in Full
H6MWW4EC8A,62.04,31.02,Settle
J4MTYB42F8,19.97,0.0,Deny
C2ZBYBLJ01,208.82,104.41,Settle
YU87DLERLI,242.0,242.0,Approve in Full
5HL3ES2FXI,35.0,35.0,Approve in Full
XNVT06WU0A,62.96,63.0,Approve in Full
HIVZYTY7SH,10.85,0.0,Deny
M59NQGSSTV,2000.0,0.0,Deny
20F6D9VFAN,160.0,0.0,Deny
M76SLYD0T9,56.0,0.0,Deny
WXQ50VXDYE,475.0,0.0,Deny
52QUJKDOTW,19.0,19.0,Approve in Full
2WP6FVFQPA,160.0,80.0,Settle
GOI5WOTF0P,85.0,0.0,Deny
PFL8XFETIZ,10.0,0.0,Deny
4KQFDT1KAO,49.98,0.0,Deny
EJIV7SGWOG,411.73,411.73,Deny
BAGNDMNF6L,700.0,0.0,Deny
59REBW8YRI,2380.0,620.22,Settle
JKD24A7OMG,37.46,37.46,Approve in Full
0HZXO26YSF,300.0,0.0,Deny
2K9ORIVLOI,1450.0,0.0,Deny
NWB3UMO2K6,36.0,36.0,Approve in Full
E7QAKCKQY6,105.11,105.11,Approve in Full
0SXWHEWWWC,100.0,50.0,Settle
FT0HTJ9N1R,140.0,0.0,Deny
LIKTBDXTSU,228.31,50.0,Settle
GU54XQS9P2,111.25,0.0,Deny
QHFVY9AMIP,94.4,0.0,Deny
OVD65R3K6F,195.84,195.84,Approve in Full
MLZ5613GJY,516.97,0.0,Deny
NOKJ82GR75,76.85,0.0,Deny
K0QK3BMTWZ,24.5,0.0,Deny
IE165VEJOS,200.0,50.0,Settle
1VRJHS9Q2I,1119.0,365.39,Settle
T2UE1DMAJV,144.95,72.47,Settle
85ADRCVI2S,570.0,0.0,Deny
YEY0567AND,489.24,244.62,Settle
KS8L5ANWUH,7000.0,0.0,Deny
S6404PJQP3,160.0,50.0,Settle
WG9QGRMQ4C,72.0,36.0,Settle
PP5SF3LJS0,541.24,0.0,Deny
7Z07WTG79V,18.0,0.0,Deny
4KQ1VCOVLG,240.0,0.0,Deny
7DTZRMHZGH,160.0,0.0,Deny
SH2IJ1C0GD,24.5,24.5,Approve in Full
8IH9GQXM00,95.0,95.0,Approve in Full
KIT21UX9G0,275.5,0.0,Deny
5GRETJ6CGA,58.61,8.61,Settle
X6I1GETSRN,99.99,50.0,Settle
JS2VDNZQ0U,280.0,0.0,Deny
TKZHKYGRJA,272.97,246.6,Settle
2FAN6SWIPE,50.0,50.0,Approve in Full
RG26YYMX1H,1353.0,0.0,Deny
CCDVS8RXWY,30.0,30.0,Approve in Full
JQ3VD4GZMR,79.0,0.0,Deny
NJ0PZP5XIL,350.0,67.5,Settle
HQQN00ICDR,175.0,125.0,Settle
FEOQMR94F7,89.99,89.99,Approve in Full
OX6CDV5P8C,65.0,50.0,Settle
MCHN2V8KX0,3400.0,0.0,Deny
V3SK4SRH9Y,45.99,45.99,Approve in Full
LGAASS6WSC,27.5,27.5,Approve in Full
LOND5ZQH69,80.0,80.0,Approve in Full
SFAIV8TFZX,198.98,0.0,Deny
KQXSSIW6WN,200.0,0.0,Deny
7SIJ88DQYU,115.0,0.0,Deny
U5F92NMVQJ,545.6,272.8,Settle
1WAM9D0KSQ,250.0,146.18,Settle
KVMQVXEIWW,75.0,75.0,Approve in Full
FG76ENTLUT,169.0,0.0,Deny
3QUJA9YY40,52.26,26.13,Settle
MSOCJUXJ0J,100.0,0.0,Deny
AT5OC403XT,8.5,4.25,Settle
S9O8V5ELFT,170.0,85.0,Settle
ZRILVH0OVN,21.15,0.0,Deny
Y1ZEB9IIIA,400.0,0.0,Deny
GLS56NF01Z,78.17,78.17,Approve in Full
OMMRUGSH46,180.0,50.0,Settle
0RLKT90BOP,218.0,218.0,Approve in Full
O0YHTM0HQS,2299.97,0.0,Deny
UGBA5R30DJ,340.0,0.0,Deny
5FEPYJI574,400.0,50.0,Settle
XY0YIMQSP7,177.43,177.43,Approve in Full
1EMVTC9O62,16.18,16.18,Approve in Full
ZW9KZM4FTG,49.0,0.0,Deny
VMH7GNJA58,54.0,54.0,Approve in Full
H2L0TWR357,2530.0,0.0,Deny
MYH7YFVKC0,95.0,0.0,Deny
XSBXO6ZKI1,200.0,0.0,Deny
YJMEBDABW0,100.0,0.0,Deny
YF3AG6Q03C,80.99,0.0,Deny
GGK8NBGVWP,56.0,25.0,Settle
6X31ILOWIZ,163.95,81.98,Settle
NMCHBAYQOK,1277.99,0.0,Deny
2EXWYGH1LL,500.0,0.0,Deny
3M8BOKT9DQ,299.95,0.0,Deny
X1MU2QE3EH,500.0,0.0,Deny
2WA0LQPMCJ,47.6,0.0,Deny
D728OK6RF6,499.0,0.0,Deny
HP3O3FEAVP,42.67,42.67,Approve in Full
UBYXVDAAR3,75.0,0.0,Deny
HSU5PGGSGL,130.0,0.0,Deny
6RJBNC6NVG,869.0,0.0,Deny
9LXANAZ5QL,250.0,125.0,Settle
H44WI7VI6F,16.52,0.0,Deny
6X0FVRKJ4Q,15.0,7.5,Settle
87SD5LLI0L,569.98,366.47,Settle
OYKAJV77ZD,150.0,0.0,Deny
4C6RSP26GP,75.0,0.0,Deny
FD07UEUFK0,400.0,0.0,Deny
1B8B33DJA4,14.0,14.0,Approve in Full
EVZO0WUM3S,37.95,37.95,Approve in Full
R31XVNOCKP,181.0,0.0,Deny
04F1B5T8BY,1000.0,1000.0,Approve in Full
GPMPFQ7ABG,10.0,0.0,Deny
JTHV7S7ZWY,252.0,126.0,Settle
81FDE5QJXT,600.0,0.0,Deny
2YAKAPHIT5,1000.0,0.0,Deny
IIXVH1Y0ZQ,20.0,20.0,Approve in Full
LWDUH9T2WW,56403.0,0.0,Deny
PVM384GKXU,349.99,112.5,Settle
4X1113RL9T,96.29,0.0,Deny
JQSWLC5KT3,185.0,185.0,Approve in Full
K0K4U9T0N4,1337.35,665.62,Settle
CKVY33QCS9,20.0,20.0,Approve in Full
Q9VSF42553,48.95,48.95,Approve in Full
Y0SS0CL034,279.99,0.0,Deny
5WKZQ5H8T8,485.0,0.0,Deny
VMUP7CFZZB,300.0,0.0,Deny
IWR0O983ZV,400.0,200.0,Settle
DXTV5KTKCW,125.0,125.0,Approve in Full
OLXSMP7II3,262.74,0.0,Deny
IGF8JGWS2E,150.0,75.0,Settle
Y4H2OSH78O,353.0,150.0,Settle
G7OPM899B1,50.0,0.0,Deny
WG3AKFMJMV,38.0,38.0,Approve in Full
CHHWANA22I,99.99,99.0,Approve in Full
17PUDDKIIV,11.96,11.96,Approve in Full
2PSVZEANVD,67.5,0.0,Deny
IYQHNSEKP0,60.0,60.0,Approve in Full
3T9T6SXNB0,3500.0,0.0,Deny
QPC9IPEX5W,557.61,557.61,Approve in Full
Q0FM33YWS5,200.0,0.0,Deny
XGCB93KYA9,1000.0,0.0,Deny
UH5Q2M4XM7,100.0,100.0,Approve in Full
VBK7G32XSY,250.0,0.0,Deny
407QOBULKQ,43.3,43.3,Approve in Full
2DKKAJ3BKS,185.0,92.5,Settle
4AITHHWDM1,35.0,0.0,Deny
2CR7GHJT4E,45.0,45.0,Approve in Full
EALS0IZV6B,10.5,10.5,Approve in Full
4R71DMZM8M,300.0,150.0,Settle
2SBUIV34VL,302.32,151.16,Settle
XLJMHBKJRI,548.24,0.0,Deny
FR14ZTMYQV,334.98,0.0,Deny
V0JNMWLPKZ,20.0,20.0,Approve in Full
GPW7A8CU8R,270.0,0.0,Deny
RF6WTSLIOM,2310.0,0.0,Deny
FMT9CVT93D,684.75,0.0,Deny
SLCSFE9I34,13.0,0.0,Deny
AW9UBQ86TE,66.2,66.2,Approve in Full
EJMIM71LVG,158.5,0.0,Deny
WWH931N2TY,200.0,100.0,Settle
AD0UPYARAD,346.97,0.0,Deny
P8US3NLWIZ,1700.0,0.0,Deny
UMLFA2DAXO,85.0,42.5,Settle
P0Z36D9S1J,55.5,0.0,Deny
GH05BT6C0I,1254.79,1093.91,Settle
7SJDU4STL3,40.0,0.0,Deny
XMFI9Y7EJ3,199.99,0.0,Deny
8MZEUKBEJI,248.36,0.0,Deny
GSG2IJJZHD,714.13,0.0,Deny
8KFK3N1TIJ,300.0,0.0,Deny
O6JDSCON33,550.0,550.0,Approve in Full
5PM0FPUMW5,500.0,0.0,Deny
V8M2T8TUVT,300.0,0.0,Deny
5R0CUT0FVD,165.0,165.0,Deny
0ULQNUQN8L,162.58,162.58,Approve in Full
88ZXBU003X,9832.0,0.0,Deny
L35TDDQM0W,595.36,595.36,Approve in Full
XMQZ6W9F2B,172.73,172.73,Approve in Full
SLNWAE4K5E,10.6,10.6,Approve in Full
Q3JQRJ7H7O,4718.68,4718.68,Approve in Full
4FGFVDD9UA,100.0,50.0,Settle
1FYMQTF37B,30.0,0.0,Deny
9AOVZVN51Y,124.95,0.0,Deny
S3NCE4Y8QB,300.0,0.0,Deny
4VSBWEEDE3,100.0,0.0,Deny
QITAESISD0,186.97,186.97,Approve in Full
LCZHY9DFMA,149.95,0.0,Deny
A6HH5XARP8,1599.0,0.0,Deny
FP5IRRSMKL,200.8,0.0,Deny
4QJBYOT1GD,90.0,45.0,Settle
K0X6Y0NVFE,325.0,162.5,Settle
0RD8RX5MEK,200.0,0.0,Deny
3SI4XF9851,10.0,10.0,Approve in Full
PZ9SSFTV0N,33.26,33.26,Approve in Full
LAMVGAVA9G,69.98,34.96,Settle
EQGAIYOZO8,708.72,0.0,Deny
P83XXAWRG5,500.0,0.0,Deny
Z20LX3L2VJ,524.88,0.0,Deny
9THTG4XRM5,367.07,0.0,Deny
7YXANFN3O8,8.5,0.0,Deny
1F06PSIAJG,499.99,0.0,Deny
UP6834J9AV,158.95,0.0,Deny
MUTDDE5Y85,51.0,0.0,Deny
CYTTT9IK0T,23.0,23.0,Approve in Full
MDF3KUTO16,1336.9,0.0,Deny
O5XX04QUY9,510.0,0.0,Deny
5Y41N8X692,2231.03,0.0,Deny
WRFTT1WNVF,2577.64,333.62,Settle
H0X7DERVF1,224.7,0.0,Deny
7EMX0LWR2P,560.0,0.0,Deny
XL36R2M03A,80.0,80.0,Approve in Full
QR1Q3JOFY3,144.08,0.0,Deny
3B6W8FPMJ6,80.62,0.0,Deny
C5BNJF269B,240.0,0.0,Deny
L6VRNMZA6W,211.99,190.97,Settle
AZZSR4A7W8,68.75,68.75,Approve in Full
RD4V9QAGNB,106.95,26.5,Settle
6QAM8JQP09,120.0,115.0,Settle
C92TGUHQ8J,11.95,0.0,Deny
CSBMBPN5PZ,5.36,5.36,Approve in Full
1EA5U0D619,474.3,0.0,Deny
JC5405E5Z2,499.0,0.0,Deny
PWEJ8006XG,1732.0,1732.0,Approve in Full
SCSD41VJKJ,20.0,20.0,Approve in Full
FYJB9NT4OV,345.91,0.0,Deny
G5JJOI4O1G,700.0,0.0,Deny
5LMMGQOJNL,219.44,0.0,Deny
E4UTYV3BY0,68.98,0.0,Deny
UIY58WCDG6,130.5,65.25,Settle
VG4MLHX69B,687.45,0.0,Deny
A6YPOTGOIB,75.0,37.5,Settle
RQFIXHC35Z,600.0,0.0,Deny
EABQDMOCA5,9.27,9.27,Approve in Full
K00LQZX3GB,300.0,0.0,Deny
B0KEOSGW9U,50.0,50.0,Approve in Full
GZRI8ZUMQP,290.0,0.0,Deny
PAZ3N13DC5,380.0,190.0,Settle
8FRTRWXT68,59.9,22.0,Settle
AKAB3047RQ,302.99,0.0,Deny
QE7UA50TO4,359.89,0.0,Deny
6S8483850R,15.0,15.0,Approve in Full
ID1NFWE1AS,769.0,0.0,Deny
BKEEMHWC81,25.0,25.0,Approve in Full
S28FG6RE7J,201.84,0.0,Deny
OO7ILYV529,100.0,0.0,Deny
1YBEH5J6J9,200.0,0.0,Deny
2TXPB7LJN8,43.99,0.0,Deny
FFOPKUTZDG,300.0,0.0,Deny
CEWN2OJC8W,9.8,0.0,Deny
SVTR8TB26Q,199.05,0.0,Deny
CENQU9DFB0,177.0,0.0,Deny
3RU90VBWZR,180.0,180.0,Approve in Full
W7N3NMUVL6,585.0,250.08,Settle
WQLAUZQ8IT,463.25,0.0,Deny
V5UNNIE0HT,19.21,0.0,Deny
N5DQ94I6X8,125.99,125.99,Approve in Full
14GK0LU9KA,277.21,256.38,Settle
ABG146ZIQG,269.0,228.78,Settle
3BAKTGSWP5,22.31,22.31,Approve in Full
RJC5PRAAQS,300.0,0.0,Deny
6XBTJGXUUK,2745.98,0.0,Deny
SARLZN6ZP5,339.0,0.0,Deny
4NVEUY83FR,7.99,7.99,Approve in Full
15VRFJ8YO9,88.64,0.0,Deny
79UWN4KKDR,175.0,175.0,Approve in Full
NA7QK9OQ5D,20.0,20.0,Approve in Full
35ZZNW8EKJ,139.54,139.54,Approve in Full
JNQMB2IKP2,19.95,19.95,Approve in Full
2UQDWTP9D3,15.0,15.0,Approve in Full
15NK8H1GLI,257.96,206.37,Settle
RQW5IUCX6U,281.0,281.0,Approve in Full
IZ8M81FZVB,62.79,31.4,Settle
Q3RTBZQ55S,58.32,58.32,Approve in Full
5IDLIAKQTL,115.75,115.75,Approve in Full
PFACAW7TDA,2673.41,0.0,Deny
4PFJSM0C4A,2653.0,2027.09,Settle
3PB6W8YJQ4,1393.59,0.0,Deny
ZVTR4RI326,69.99,0.0,Deny
4QENLTMOQA,1033.5,1033.5,Approve in Full
ISVZCDOCZ2,118.55,118.55,Approve in Full
XSUPCVVH7F,299.99,0.0,Deny
SH5QD5G6IB,65.0,0.0,Deny
PQ43LJ1TE0,204.0,0.0,Deny
EJJSVRET5H,29.95,29.95,Approve in Full
Y7898P46R1,4200.0,800.0,Settle
4IG26A3NSH,85.62,0.0,Deny
ZEJDDPLZUR,112.98,50.0,Settle
1LFXHA4RX7,22.0,22.0,Approve in Full
604A13QE42,1800.0,0.0,Deny
28EL1NSPLW,200.0,50.0,Settle
6QIW6R550I,264.99,0.0,Deny
03YPU2LK7U,26.35,26.35,Approve in Full
DIFM9WK89Y,10.86,10.86,Approve in Full
DG6CTQCSIR,103.88,103.88,Approve in Full
CBB9GM31H4,499.99,0.0,Deny
98B8UHK6AP,30.0,30.0,Settle
OW5I8X8AD8,86.59,50.0,Settle
HQ75201QYE,149.98,0.0,Deny
CJCUAAFHT9,99.95,50.0,Settle
6LQ0P6ABTM,96.96,96.96,Approve in Full
YFHHVIF1QZ,549.99,0.0,Deny
N5LNNYNZFG,657.18,284.9,Settle
9290JWMT52,271.17,271.17,Approve in Full
4B2CZK6N7L,68.0,0.0,Deny
DTX7RAOEAQ,80.0,80.0,Approve in Full
Z0L7B7F20C,150.0,0.0,Deny
LBYO3DOKYD,24.89,24.89,Approve in Full
REGQKTGJOB,38.89,0.0,Deny
C7EFLJCRJX,24.87,24.87,Approve in Full
S7IRDPNV66,99.0,0.0,Deny
D1NZ5L4SC3,1500.0,0.0,Deny
7AD6Q4SL5O,210.0,210.0,Approve in Full
7X2VI0I5HR,160.0,100.0,Settle
4O83AA9EIH,3500.0,0.0,Deny
P3RDCJUM0W,100.0,100.0,Approve in Full
R39S7BVRJR,316.23,316.23,Approve in Full
Y6NUH2FV48,261.95,213.56,Settle
JU05MBMBR3,30.0,30.0,Approve in Full
87RADMV4KW,33.0,0.0,Deny
E07ZBB8J7U,372.49,186.25,Settle
2RCVCA3ZYJ,131.0,66.0,Settle
UE37PKTS1E,246.52,0.0,Deny
1GVYMJXLAS,63.16,0.0,Deny
6EZ82WUO2G,900.0,0.0,Deny
0IAD9LJA1E,381.58,0.0,Deny
4G0DVD4OVX,103.96,51.98,Settle
VAYRDOKUU6,64.58,64.58,Approve in Full
RS1NX7OUV7,500.0,0.0,Deny
RQQ3L7ZACV,680.0,0.0,Deny
6ZKNFVIPBI,28.83,0.0,Deny
DS7TAV3HP3,307.95,0.0,Deny
SMTQ6BZIUD,10.0,10.0,Approve in Full
EFY3RB4MO9,9.44,0.0,Deny
MSHUEJ4SP4,180.0,0.0,Deny
2DWHOGQP02,200.0,0.0,Deny
C2L4VXK792,154.41,77.21,Settle
5PN2QYRA5A,500.0,211.49,Settle
CRW2RLJ2CB,206.36,168.57,Settle
806VUDGW9U,12.5,12.5,Approve in Full
ITL0PN9AN0,782.0,0.0,Deny
QBT5L2M4QQ,57.49,0.0,Deny
4R7WRYXE8U,65.0,0.0,Deny
16L6BJAWXP,21.98,0.0,Deny
9QSXC87IIZ,259.95,259.95,Deny
IX8YGJMFLE,5.3,0.0,Deny
4HBOIYUI2Q,120.0,0.0,Deny
IGJE5QU8AK,2427.0,0.0,Deny
TWPYJ2DHL2,837.16,0.0,Deny
NXCBIRIJ3Q,80.0,80.0,Approve in Full
325QMGOB9I,50.0,50.0,Approve in Full
X7BBLI8QMY,1799.0,446.4,Settle
FKZLKA9Q2D,178.0,0.0,Deny
ROHGHXSFKQ,164.0,82.0,Settle
I5E5RRV4E8,625.52,0.0,Deny
12XL7GNJJM,240.78,0.0,Deny
B1CBPN7O9Z,61.48,61.48,Approve in Full
8XIU12EK57,1000.0,0.0,Deny
JLW7N3S7J2,229.99,0.0,Deny
DVPTQOYQ9V,79.99,0.0,Deny
V25L04W5OK,310.0,0.0,Deny
GNYI5GJRHJ,100.0,0.0,Deny
SG9TV3E59K,250.0,48.0,Settle
NIUGGS4SB2,850.0,313.25,Settle
MCFYHR1TXH,60.0,0.0,Deny
AI52XMPZBR,135.0,135.0,Approve in Full
1WR1WU6ZU5,174.01,43.5,Settle
70YF5QEKDY,8.49,0.0,Deny
26V7W8OC2A,500.0,0.0,Deny
JTO57TLDF7,2671.0,2000.0,Settle
ERGNUEX74E,12.0,0.0,Deny
UZ0WL2NY8V,60.0,30.0,Settle
QWVS2H89OI,1685.24,0.0,Deny
XTDGVF17HH,2686.9,486.9,Settle
VOG5STKCSU,313.2,0.0,Deny
AAD2AVQAIB,129.99,0.0,Deny
MGG3FKQL1T,225.0,225.0,Approve in Full
LRNPGEEA65,453.1,453.1,Approve in Full
L61HPIWKCE,20.0,0.0,Deny
JQYRQO2T9A,35.0,35.0,Approve in Full
AWVW52PK3E,49.99,49.99,Approve in Full
Z0YV3O43RU,983.58,0.0,Deny
GG4K1WA7EC,636.0,0.0,Deny
P2U385BBW1,10.0,10.0,Approve in Full
TPYAM3RI6H,750.0,0.0,Deny
LF8RLMRXT6,900.0,0.0,Deny
E7IIJEIOE6,25.0,0.0,Deny
P4OXLQXEZO,200.0,100.0,Settle
7RRR6XUSM5,112.18,0.0,Deny
ZPTFOFU51Q,21.39,21.39,Approve in Full
0BZN4JMX4F,290.0,0.0,Deny
3ZF4EOTYXC,40.0,0.0,Deny
MU2HOBCSZE,55.1,55.1,Approve in Full
WY5HYFTXNG,243.12,218.81,Settle
850CZ33J41,1339.14,0.0,Deny
JDXB9SCCPS,324.45,162.23,Settle
WAP2DIC8YE,170.71,85.36,Settle
PFIHBIR9WM,1665.0,0.0,Deny
BU8G2R80TZ,120.0,60.0,Settle
OVLK3WH5Z2,100.0,50.0,Settle
27U02VA6SU,150.0,150.0,Approve in Full
A9QSWKMB7C,50.0,0.0,Deny
ESET5POFQW,109.98,109.98,Approve in Full
UYE08T066M,200.0,50.0,Settle
BWNFRO2M1I,3391.19,0.0,Deny
3PKSSKHSDP,75.3,75.0,Approve in Full
IEVRW8OEKH,39000.0,0.0,Deny
DVWCABAPMQ,90.0,90.0,Approve in Full
3MF1D66WBX,200.0,0.0,Deny
I5FVQT7S7M,8.52,8.52,Approve in Full
KZRSO2P77I,95.0,0.0,Deny
TIOKELRGWO,98.0,98.0,Approve in Full
V5CYCEGZPC,159.0,0.0,Deny
2G4U66IRBJ,100.0,0.0,Deny
F5D1RS123X,1484.0,1484.0,Approve in Full
PIOA1FMLL9,50.0,50.0,Approve in Full
MI0D3X0Y5V,147.92,148.0,Approve in Full
CWMFJQSKWX,300.0,0.0,Deny
IRAGXWCY7R,137.0,137.0,Approve in Full
YNKFS67UOJ,100.0,0.0,Deny
KFAGFIKOMH,40.0,40.0,Approve in Full
7GCY9E6FS1,269.0,0.0,Deny
3VO4BBIAUV,1200.0,600.0,Settle
V5AKR4D5TJ,450.0,225.0,Settle
Z0L4N9BLBE,200.0,0.0,Deny
OVOJVT7OXC,207.57,207.57,Approve in Full
V4FUA9J11E,600.0,0.0,Deny
ICL0QHZP65,180.0,0.0,Deny
19Y4KEJSLH,129.98,129.98,Approve in Full
KB0P4Y25QV,27.86,27.86,Approve in Full
HWGK3RCTNC,42.09,42.09,Approve in Full
VG6KQJ1PSG,308.95,0.0,Deny
T56CWPXGHC,225.0,0.0,Deny
L58G0ATCX1,140.47,0.0,Deny
NX3QQ3KTV2,21.39,10.7,Settle
YBSL7UA420,300.0,0.0,Deny
MYJLV25OEK,1200.0,1200.0,Approve in Full
CM6P0S0FTF,225.0,0.0,Deny
LRHMJA48I9,600.0,501.93,Settle
1H8TUMX5MV,759.99,517.96,Settle
EYPB8PVXS5,320.81,0.0,Deny
454LGT4C56,79.98,79.98,Approve in Full
0XHB4KCUY4,150.0,150.0,Approve in Full
U3AVW2CXY5,150.0,50.0,Settle
WV99NYVWM4,60.0,60.0,Approve in Full
100QV999LT,850.0,0.0,Deny
BBZ8R3GRHH,60.0,60.0,Approve in Full
OKAD7PLKRZ,68.7,68.7,Approve in Full
HDJHF5CO41,134.0,0.0,Deny
VMNG3827OU,100.0,100.0,Approve in Full
0MT6JXID70,293.21,0.0,Deny
MUPGDOZ44O,82.0,82.0,Approve in Full
R3UZ5HW95M,52.97,0.0,Deny
4A6027Z69J,189.98,0.0,Deny
WFW9RIRDV6,4371.65,0.0,Deny
Q0I0ZK49KM,97.19,68.03,Settle
C8AVN1WN5S,50.0,0.0,Deny
80DGIMGUKO,186.0,186.0,Approve in Full
424M2TK424,1207.0,0.0,Deny
0Z457EIZEX,372.3,0.0,Deny
IIM9HWKTG3,200.0,0.0,Deny
48KNVREJ5F,25.0,0.0,Deny
HJY18RYXNX,296.94,0.0,Deny
580BQ3AMXH,79.99,79.99,Approve in Full
YJ3H2KWJJ3,399.6,0.0,Deny
1AJ4WJSNMA,200.0,0.0,Deny
9AR92PIS2W,624.6,0.0,Deny
PCSDOTP0OT,150.0,150.0,Approve in Full
OQVV0HVZYE,128.11,0.0,Deny
ZJ6KTQGP9Z,55.0,55.0,Approve in Full
VLBHVC0IMZ,24.0,0.0,Deny
HFD5R1LNX1,37.9,18.95,Settle
2FE0BPP2WM,20.0,0.0,Deny
